game_id,source,slot_index,player_name,start_role,end_role,role_changed
Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game6,Ego4D,2,Jessica,Insomniac,Insomniac,False
Ego4D / 3ba069be-60fa-47fc-bd7b-f85bf649a5bd / Game6,Ego4D,3,Daniel,Drunk,Center Card,True
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,Ego4D,0,Kevin,Minion,Minion,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,Ego4D,1,Kaelan,Villager,Villager,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,Ego4D,2,Jessica,Villager,Villager,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game10,Ego4D,3,Daniel,Werewolf,Werewolf,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,Ego4D,0,Kevin,Villager,Villager,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,Ego4D,1,Kaelan,Villager,Villager,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,Ego4D,2,Jessica,Minion,Minion,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game11,Ego4D,3,Daniel,Werewolf,Werewolf,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game12,Ego4D,0,Kevin,Mason,Seer,True
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game12,Ego4D,1,Kaelan,Troublemaker,Troublemaker,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game12,Ego4D,2,Jessica,Minion,Minion,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game12,Ego4D,3,Daniel,Seer,Mason,True
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,Ego4D,0,Kevin,Seer,Seer,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,Ego4D,1,Kaelan,Drunk,Center Card,True
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,Ego4D,2,Jessica,Werewolf,Werewolf,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,Ego4D,3,Daniel,Werewolf,Werewolf,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,Ego4D,0,Kevin,Seer,Seer,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,Ego4D,1,Kaelan,Robber,Drunk,True
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,Ego4D,2,Jessica,Minion,Minion,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,Ego4D,3,Daniel,Drunk,Center Card,True
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,Ego4D,0,Kevin,Troublemaker,Troublemaker,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,Ego4D,1,Kaelan,Doppelganger,Robber,True
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,Ego4D,2,Jessica,Werewolf,Werewolf,False
Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,Ego4D,3,Daniel,Robber,Doppelganger,True
Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,Ego4D,0,Erin,Troublemaker,Troublemaker,False
Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,Ego4D,1,Sebastian,Moderator,Moderator,False
Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,Ego4D,2,Jack,Werewolf,Robber,True
Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,Ego4D,3,Brent,Villager,Werewolf,True
Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,Ego4D,4,Hailey,Robber,Villager,True
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,Ego4D,0,Elliot,Robber,Werewolf,True
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,Ego4D,1,Ashley,Werewolf,Werewolf,False
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,Ego4D,2,James,Werewolf,Robber,True
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,Ego4D,3,Chris,Minion,Drunk,True
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,Ego4D,4,Sukeshi,Troublemaker,Troublemaker,False
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,Ego4D,5,Sian,Drunk,Seer,True
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,Ego4D,0,Elliot,Villager,Seer,True
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,Ego4D,1,Ashley,Troublemaker,Troublemaker,False
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,Ego4D,2,James,Robber,Hunter,True
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,Ego4D,3,Chris,Seer,Villager,True
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,Ego4D,4,Sukeshi,Werewolf,Werewolf,False
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,Ego4D,5,Sian,Hunter,Robber,True
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game3,Ego4D,0,Elliot,Hunter,Robber,True
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game3,Ego4D,1,Ashley,Troublemaker,Troublemaker,False
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game3,Ego4D,2,James,Drunk,Werewolf,True
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game3,Ego4D,3,Chris,Robber,Hunter,True
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game3,Ego4D,4,Sukeshi,Seer,Villager,True
Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game3,Ego4D,5,Sian,Villager,Seer,True
