game_id,game_name,source,session_name,game_key,processed_txt_path,num_players,num_turns,num_unparsed_lines,num_dropped_lines,player_names,start_roles,end_roles,has_werewolf,n_werewolves,correct_player_indices,correct_player_names,correct_vote_type,voting_outcome,human_vote_available,human_vote_type,human_target_indices,human_target_names,human_vote_counts,n_missing_human_votes,warning
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11_Game1,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game1,data/processed/lai2023/onuw_transcripts_ready/Youtube/Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11_Game1.txt,5,162,0,0,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Werewolf"", ""Robber"", ""Seer"", ""Tanner"", ""Insomniac""]","[""Werewolf"", ""Insomniac"", ""Seer"", ""Tanner"", ""Robber""]",True,1,[0],"[""Justin""]",player,"[2, 3, 3, 4, 3]",True,player,[3],"[""James""]","{""2"": 1, ""3"": 3, ""4"": 1}",0,[]
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game2,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11_Game2,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game2,data/processed/lai2023/onuw_transcripts_ready/Youtube/Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11_Game2.txt,5,132,0,0,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Werewolf"", ""Insomniac"", ""Tanner"", ""Troublemaker"", ""Mason""]","[""Werewolf"", ""Insomniac"", ""Tanner"", ""Troublemaker"", ""Mason""]",True,1,[0],"[""Justin""]",player,"[1, 2, 0, 4, 0]",True,player,[0],"[""Justin""]","{""1"": 1, ""2"": 1, ""0"": 2, ""4"": 1}",0,[]
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game3,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11_Game3,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game3,data/processed/lai2023/onuw_transcripts_ready/Youtube/Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11_Game3.txt,5,126,0,0,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Tanner"", ""Werewolf"", ""Mason"", ""Werewolf"", ""Hunter""]","[""Tanner"", ""Werewolf"", ""Mason"", ""Werewolf"", ""Hunter""]",True,2,"[1, 3]","[""Laura"", ""James""]",player,"[1, 2, 1, 2, 2]",True,player,[2],"[""Paul""]","{""1"": 2, ""2"": 3}",0,[]
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11_Game4,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game4,data/processed/lai2023/onuw_transcripts_ready/Youtube/Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11_Game4.txt,5,120,0,0,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Troublemaker"", ""Hunter"", ""Mason"", ""Tanner"", ""Werewolf""]","[""Troublemaker"", ""Hunter"", ""Werewolf"", ""Tanner"", ""Mason""]",True,1,[2],"[""Paul""]",player,"[2, 2, 0, 2, 2]",True,player,[2],"[""Paul""]","{""2"": 4, ""0"": 1}",0,[]
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11_Game5,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game5,data/processed/lai2023/onuw_transcripts_ready/Youtube/Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11_Game5.txt,5,157,0,0,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Tanner"", ""Insomniac"", ""Mason"", ""Mason"", ""Werewolf""]","[""Tanner"", ""Insomniac"", ""Mason"", ""Mason"", ""Werewolf""]",True,1,[4],"[""Mitchell""]",player,"[4, 0, 0, 0, 0]",True,player,[0],"[""Justin""]","{""4"": 1, ""0"": 4}",0,[]
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10_Game1,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game1,data/processed/lai2023/onuw_transcripts_ready/Youtube/Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10_Game1.txt,5,154,0,0,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Werewolf"", ""Villager"", ""Troublemaker"", ""Insomniac"", ""Tanner""]","[""Villager"", ""Werewolf"", ""Troublemaker"", ""Insomniac"", ""Tanner""]",True,1,[1],"[""Laura""]",player,"[1, 2, 1, 0, 1]",True,player,[1],"[""Laura""]","{""1"": 3, ""2"": 1, ""0"": 1}",0,[]
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10_Game2,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game2,data/processed/lai2023/onuw_transcripts_ready/Youtube/Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10_Game2.txt,5,181,0,0,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Tanner"", ""Troublemaker"", ""Werewolf"", ""Villager"", ""Seer""]","[""Werewolf"", ""Troublemaker"", ""Tanner"", ""Villager"", ""Seer""]",True,1,[0],"[""Justin""]",player,"[1, 2, 1, 0, 1]",True,player,[1],"[""Laura""]","{""1"": 3, ""2"": 1, ""0"": 1}",0,[]
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10_Game3,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game3,data/processed/lai2023/onuw_transcripts_ready/Youtube/Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10_Game3.txt,5,147,0,0,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Werewolf"", ""Werewolf"", ""Troublemaker"", ""Robber"", ""Insomniac""]","[""Werewolf"", ""Werewolf"", ""Troublemaker"", ""Robber"", ""Insomniac""]",True,2,"[0, 1]","[""Justin"", ""Laura""]",player,"[1, 2, 1, 0, 1]",True,player,[1],"[""Laura""]","{""1"": 3, ""2"": 1, ""0"": 1}",0,[]
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10_Game4,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game4,data/processed/lai2023/onuw_transcripts_ready/Youtube/Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10_Game4.txt,5,164,0,0,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Insomniac"", ""Werewolf"", ""Hunter"", ""Tanner"", ""Troublemaker""]","[""Insomniac"", ""Werewolf"", ""Hunter"", ""Tanner"", ""Troublemaker""]",True,1,[1],"[""Laura""]",player,"[3, 3, 1, 2, 4]",True,player,[3],"[""James""]","{""3"": 2, ""1"": 1, ""2"": 1, ""4"": 1}",0,[]
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game5,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10_Game5,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game5,data/processed/lai2023/onuw_transcripts_ready/Youtube/Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10_Game5.txt,5,200,0,0,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Robber"", ""Werewolf"", ""Insomniac"", ""Werewolf"", ""Hunter""]","[""Insomniac"", ""Werewolf"", ""Robber"", ""Werewolf"", ""Hunter""]",True,2,"[1, 3]","[""Laura"", ""James""]",player,"[1, 4, 1, 4, 1]",True,player,[1],"[""Laura""]","{""1"": 3, ""4"": 2}",0,[]
Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game1,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8_Game1,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game1,data/processed/lai2023/onuw_transcripts_ready/Youtube/Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8_Game1.txt,5,83,0,0,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Werewolf"", ""Robber"", ""Troublemaker"", ""Seer"", ""Hunter""]","[""Werewolf"", ""Seer"", ""Troublemaker"", ""Hunter"", ""Robber""]",True,1,[0],"[""Justin""]",player,"[3, 3, 3, 0, 3]",True,player,[3],"[""Mitchell""]","{""3"": 4, ""0"": 1}",0,[]
Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8_Game2,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game2,data/processed/lai2023/onuw_transcripts_ready/Youtube/Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8_Game2.txt,5,181,0,0,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Hunter"", ""Insomniac"", ""Tanner"", ""Troublemaker"", ""Robber""]","[""Hunter"", ""Robber"", ""Insomniac"", ""Troublemaker"", ""Tanner""]",False,0,[],[],circle,"[1, 2, 3, 4, 3]",True,player,[3],"[""Mitchell""]","{""1"": 1, ""2"": 1, ""3"": 2, ""4"": 1}",0,"[""No 'Werewolf' role in end roles""]"
Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8_Game3,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game3,data/processed/lai2023/onuw_transcripts_ready/Youtube/Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8_Game3.txt,5,133,0,0,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Insomniac"", ""Troublemaker"", ""Werewolf"", ""Hunter"", ""Seer""]","[""Hunter"", ""Troublemaker"", ""Werewolf"", ""Insomniac"", ""Seer""]",True,1,[2],"[""Paul""]",player,"[2, 2, 0, 4, 2]",True,player,[2],"[""Paul""]","{""2"": 3, ""0"": 1, ""4"": 1}",0,[]
Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8_Game4,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game4,data/processed/lai2023/onuw_transcripts_ready/Youtube/Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8_Game4.txt,5,172,0,0,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Werewolf"", ""Tanner"", ""Robber"", ""Hunter"", ""Troublemaker""]","[""Werewolf"", ""Hunter"", ""Tanner"", ""Robber"", ""Troublemaker""]",True,1,[0],"[""Justin""]",player,"[1, 3, 0, 1, 1]",True,player,[1],"[""Eric""]","{""1"": 3, ""3"": 1, ""0"": 1}",0,[]
Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game1,0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0_Game1,Ego4D,0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0,Game1,data/processed/lai2023/onuw_transcripts_ready/Ego4D/0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0_Game1.txt,5,153,0,0,"[""Erin"", ""Sebastian"", ""Jack"", ""Brent"", ""Hailey""]","[""Werewolf"", ""Robber"", ""Moderator"", ""Seer"", ""Troublemaker""]","[""Robber"", ""Seer"", ""Moderator"", ""Werewolf"", ""Troublemaker""]",True,1,[3],"[""Brent""]",player,"[2, 1, ""NA"", 1, 2]",True,player,"[2, 1]","[""Jack"", ""Sebastian""]","{""2"": 2, ""1"": 2}",1,"[""Jack is the moderator and so did not vote""]"
Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game2,0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0_Game2,Ego4D,0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0,Game2,data/processed/lai2023/onuw_transcripts_ready/Ego4D/0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0_Game2.txt,5,188,0,0,"[""Erin"", ""Sebastian"", ""Jack"", ""Brent"", ""Hailey""]","[""Moderator"", ""Robber"", ""Werewolf"", ""Villager"", ""Villager""]","[""Moderator"", ""Villager"", ""Werewolf"", ""Villager"", ""Robber""]",True,1,[2],"[""Jack""]",player,"[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]",False,,[],[],{},5,"[""Erin is the moderator. No one voted anyone""]"
Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game4,0c2659db-7bd4-4b37-9b08-4e247befe382_Game4,Ego4D,0c2659db-7bd4-4b37-9b08-4e247befe382,Game4,data/processed/lai2023/onuw_transcripts_ready/Ego4D/0c2659db-7bd4-4b37-9b08-4e247befe382_Game4.txt,6,284,0,0,"[""Elliot"", ""Ashley"", ""James"", ""Chris"", ""Sukeshi"", ""Sian""]","[""Robber"", ""Werewolf"", ""Insomniac"", ""Seer"", ""Werewolf"", ""Tanner""]","[""Tanner"", ""Werewolf"", ""Insomniac"", ""Seer"", ""Werewolf"", ""Robber""]",True,2,"[1, 4]","[""Ashley"", ""Sukeshi""]",player,"[0, 1, 5, 5, 1, 3]",True,player,"[1, 5]","[""Ashley"", ""Sian""]","{""0"": 1, ""1"": 2, ""5"": 2, ""3"": 1}",0,[]
Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game5,0c2659db-7bd4-4b37-9b08-4e247befe382_Game5,Ego4D,0c2659db-7bd4-4b37-9b08-4e247befe382,Game5,data/processed/lai2023/onuw_transcripts_ready/Ego4D/0c2659db-7bd4-4b37-9b08-4e247befe382_Game5.txt,6,165,0,0,"[""Elliot"", ""Ashley"", ""James"", ""Chris"", ""Sukeshi"", ""Sian""]","[""Seer"", ""Werewolf"", ""Doppelganger"", ""Werewolf"", ""Insomniac"", ""Villager""]","[""Seer"", ""Werewolf"", ""Doppelganger"", ""Werewolf"", ""Insomniac"", ""Villager""]",True,2,"[1, 3]","[""Ashley"", ""Chris""]",player,"[0, 3, 3, 4, 3, 3]",True,player,[3],"[""Chris""]","{""0"": 1, ""3"": 4, ""4"": 1}",0,"[""Doppelganger becomes Insomniac and Ashley incorrecly votes for self""]"
Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game6,0c2659db-7bd4-4b37-9b08-4e247befe382_Game6,Ego4D,0c2659db-7bd4-4b37-9b08-4e247befe382,Game6,data/processed/lai2023/onuw_transcripts_ready/Ego4D/0c2659db-7bd4-4b37-9b08-4e247befe382_Game6.txt,6,187,0,0,"[""Elliot"", ""Ashley"", ""James"", ""Chris"", ""Sukeshi"", ""Sian""]","[""Werewolf"", ""Seer"", ""Troublemaker"", ""Hunter"", ""Robber"", ""Tanner""]","[""Werewolf"", ""Robber"", ""Troublemaker"", ""Seer"", ""Hunter"", ""Tanner""]",True,1,[0],"[""Elliot""]",player,"[2, 4, 4, 4, 4, 2]",True,player,[4],"[""Sukeshi""]","{""2"": 2, ""4"": 4}",0,[]
Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game7,0c2659db-7bd4-4b37-9b08-4e247befe382_Game7,Ego4D,0c2659db-7bd4-4b37-9b08-4e247befe382,Game7,data/processed/lai2023/onuw_transcripts_ready/Ego4D/0c2659db-7bd4-4b37-9b08-4e247befe382_Game7.txt,6,185,0,0,"[""Elliot"", ""Ashley"", ""James"", ""Chris"", ""Sukeshi"", ""Sian""]","[""Robber"", ""Minion"", ""Doppelganger"", ""Troublemaker"", ""Tanner"", ""Seer""]","[""Tanner"", ""Doppelganger"", ""Seer"", ""Troublemaker"", ""Robber"", ""Minion""]",False,0,[],[],circle,"[1, 2, 0, 5, 1, 4]",True,player,[1],"[""Ashley""]","{""1"": 2, ""2"": 1, ""0"": 1, ""5"": 1, ""4"": 1}",0,"[""Doppelganger becomes Robber"", ""No 'Werewolf' role in end roles""]"
Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game8,0c2659db-7bd4-4b37-9b08-4e247befe382_Game8,Ego4D,0c2659db-7bd4-4b37-9b08-4e247befe382,Game8,data/processed/lai2023/onuw_transcripts_ready/Ego4D/0c2659db-7bd4-4b37-9b08-4e247befe382_Game8.txt,6,144,0,0,"[""Elliot"", ""Ashley"", ""James"", ""Chris"", ""Sukeshi"", ""Sian""]","[""Werewolf"", ""Robber"", ""Doppelganger"", ""Hunter"", ""Minion"", ""Tanner""]","[""Werewolf"", ""Hunter"", ""Robber"", ""Doppelganger"", ""Minion"", ""Tanner""]",True,1,[0],"[""Elliot""]",player,"[1, 1, 1, 1, 1, 2]",True,player,[1],"[""Ashley""]","{""1"": 5, ""2"": 1}",0,"[""Doppelganger becomes Robber""]"
Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game9,0c2659db-7bd4-4b37-9b08-4e247befe382_Game9,Ego4D,0c2659db-7bd4-4b37-9b08-4e247befe382,Game9,data/processed/lai2023/onuw_transcripts_ready/Ego4D/0c2659db-7bd4-4b37-9b08-4e247befe382_Game9.txt,6,198,0,0,"[""Elliot"", ""Ashley"", ""James"", ""Chris"", ""Sukeshi"", ""Sian""]","[""Villager"", ""Hunter"", ""Robber"", ""Werewolf"", ""Villager"", ""Seer""]","[""Villager"", ""Hunter"", ""Villager"", ""Werewolf"", ""Robber"", ""Seer""]",True,1,[3],"[""Chris""]",player,"[0, 0, 4, 3, 0, 4]",True,player,[0],"[""Elliot""]","{""0"": 3, ""4"": 2, ""3"": 1}",0,[]
Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game10,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game10,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game10,data/processed/lai2023/onuw_transcripts_ready/Ego4D/1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game10.txt,4,203,0,0,"[""Zack"", ""Sean"", ""Hunter"", ""Jacob""]","[""Werewolf"", ""Villager"", ""Troublemaker"", ""Werewolf""]","[""Villager"", ""Werewolf"", ""Troublemaker"", ""Werewolf""]",True,2,"[1, 3]","[""Sean"", ""Jacob""]",player,"[0, 0, 1, 0]",True,player,[0],"[""Zack""]","{""0"": 3, ""1"": 1}",0,"[""Jacob incorrectly looks at center card""]"
Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game11,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game11,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game11,data/processed/lai2023/onuw_transcripts_ready/Ego4D/1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game11.txt,4,155,0,0,"[""Zack"", ""Sean"", ""Hunter"", ""Jacob""]","[""Insomniac"", ""Werewolf"", ""Troublemaker"", ""Drunk""]","[""Drunk"", ""Werewolf"", ""Troublemaker"", ""Villager""]",True,1,[1],"[""Sean""]",player,"[3, 3, 0, 3]",True,player,[3],"[""Jacob""]","{""3"": 3, ""0"": 1}",0,[]
Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game6,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game6,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game6,data/processed/lai2023/onuw_transcripts_ready/Ego4D/1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game6.txt,4,199,0,0,"[""Zack"", ""Sean"", ""Hunter"", ""Jacob""]","[""Robber"", ""Villager"", ""Villager"", ""Seer""]","[""Villager"", ""Robber"", ""Villager"", ""Seer""]",False,0,[],[],circle,"[3, 1, 0, 2]",True,circle,[],[],"{""3"": 1, ""1"": 1, ""0"": 1, ""2"": 1}",0,"[""No 'Werewolf' role in end roles""]"
Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game7,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game7,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game7,data/processed/lai2023/onuw_transcripts_ready/Ego4D/1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game7.txt,4,49,0,0,"[""Zack"", ""Sean"", ""Hunter"", ""Jacob""]","[""Werewolf"", ""Seer"", ""Troublemaker"", ""Robber""]","[""Seer"", ""Werewolf"", ""Robber"", ""Troublemaker""]",True,1,[1],"[""Sean""]",player,"[1, 0, 1, 1]",True,player,[1],"[""Sean""]","{""1"": 3, ""0"": 1}",0,[]
Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game8,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game8,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game8,data/processed/lai2023/onuw_transcripts_ready/Ego4D/1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game8.txt,4,85,0,1,"[""Zack"", ""Sean"", ""Hunter"", ""Jacob""]","[""Robber"", ""Troublemaker"", ""Werewolf"", ""Villager""]","[""Werewolf"", ""Robber"", ""Troublemaker"", ""Villager""]",True,1,[0],"[""Zack""]",player,"[3, 3, 3, 3]",True,player,[3],"[""Jacob""]","{""3"": 4}",0,[]
Ego4D / 1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce / Game9,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game9,Ego4D,1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce,Game9,data/processed/lai2023/onuw_transcripts_ready/Ego4D/1a0d3e22-a6d6-4723-91a0-52fc2c87d5ce_Game9.txt,4,132,0,0,"[""Zack"", ""Sean"", ""Hunter"", ""Jacob""]","[""Werewolf"", ""Villager"", ""Villager"", ""Seer""]","[""Werewolf"", ""Villager"", ""Villager"", ""Seer""]",True,1,[0],"[""Zack""]",player,"[1, 0, 1, 1]",True,player,[1],"[""Sean""]","{""1"": 3, ""0"": 1}",0,[]
Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game10,2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game10,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game10,data/processed/lai2023/onuw_transcripts_ready/Ego4D/2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game10.txt,4,131,0,0,"[""Tyler"", ""Margaret"", ""Erin"", ""Clint""]","[""Werewolf"", ""Tanner"", ""Werewolf"", ""Robber""]","[""Werewolf"", ""Robber"", ""Werewolf"", ""Tanner""]",True,2,"[0, 2]","[""Tyler"", ""Erin""]",player,"[2, 0, 2, 3]",True,player,[2],"[""Erin""]","{""2"": 2, ""0"": 1, ""3"": 1}",0,[]
Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game6,2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game6,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game6,data/processed/lai2023/onuw_transcripts_ready/Ego4D/2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game6.txt,4,144,0,0,"[""Tyler"", ""Margaret"", ""Erin"", ""Clint""]","[""Drunk"", ""Troublemaker"", ""Robber"", ""Werewolf""]","[""Werewolf"", ""Robber"", ""Drunk"", ""Werewolf""]",True,2,"[0, 3]","[""Tyler"", ""Clint""]",player,"[2, 3, 3, 2]",True,player,"[2, 3]","[""Erin"", ""Clint""]","{""2"": 2, ""3"": 2}",0,[]
Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game7,2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game7,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game7,data/processed/lai2023/onuw_transcripts_ready/Ego4D/2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game7.txt,4,128,0,0,"[""Tyler"", ""Margaret"", ""Erin"", ""Clint""]","[""Insomniac"", ""Robber"", ""Drunk"", ""Werewolf""]","[""Robber"", ""Insomniac"", ""Hunter"", ""Werewolf""]",True,1,[3],"[""Clint""]",player,"[1, 2, 2, 3]",True,player,[2],"[""Erin""]","{""1"": 1, ""2"": 2, ""3"": 1}",0,[]
Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game8,2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game8,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game8,data/processed/lai2023/onuw_transcripts_ready/Ego4D/2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game8.txt,4,126,0,0,"[""Tyler"", ""Margaret"", ""Erin"", ""Clint""]","[""Werewolf"", ""Hunter"", ""Drunk"", ""Werewolf""]","[""Werewolf"", ""Hunter"", ""Troublemaker"", ""Werewolf""]",True,2,"[0, 3]","[""Tyler"", ""Clint""]",player,"[3, 2, 0, 3]",True,player,[3],"[""Clint""]","{""3"": 2, ""2"": 1, ""0"": 1}",0,[]
Ego4D / 2ba4023c-a8bf-43ad-ad5a-80ba222ce990 / Game9,2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game9,Ego4D,2ba4023c-a8bf-43ad-ad5a-80ba222ce990,Game9,data/processed/lai2023/onuw_transcripts_ready/Ego4D/2ba4023c-a8bf-43ad-ad5a-80ba222ce990_Game9.txt,4,138,0,0,"[""Tyler"", ""Margaret"", ""Erin"", ""Clint""]","[""Werewolf"", ""Robber"", ""Insomniac"", ""Hunter""]","[""Werewolf"", ""Hunter"", ""Insomniac"", ""Robber""]",True,1,[0],"[""Tyler""]",player,"[2, 0, 0, 3]",True,player,[0],"[""Tyler""]","{""2"": 1, ""0"": 2, ""3"": 1}",0,[]
